type	name	sc	lefr	zcr
strada	strada_02_057_001	55.090303	497.000000	0.200000
strada	strada_02_057_002	54.966816	479.000000	0.181560
strada	strada_02_058_000	62.040755	473.000000	0.211348
strada	strada_02_058_001	54.706638	457.000000	0.164539
strada	strada_02_058_002	58.198461	498.000000	0.198582
strada	strada_02_059_000	80.123621	484.000000	0.260993
strada	strada_02_059_001	62.842939	483.000000	0.234043
strada	strada_02_059_002	52.272759	491.000000	0.174468
strada	strada_02_060_000	15.717754	533.000000	0.080851
strada	strada_02_060_001	23.373818	530.000000	0.136170
strada	strada_02_060_002	37.433019	502.000000	0.141844
strada	strada_02_061_000	67.501263	513.000000	0.236879
strada	strada_02_061_001	60.971147	526.000000	0.236879
strada	strada_02_061_002	49.034433	560.000000	0.195745
strada	strada_02_062_000	16.799543	671.000000	0.100709
strada	strada_02_062_001	18.029301	674.000000	0.116312
strada	strada_02_062_002	26.769730	665.000000	0.139007
strada	strada_02_063_000	63.926769	530.000000	0.221277
strada	strada_02_063_001	70.222107	536.000000	0.243972
strada	strada_02_063_002	68.794377	512.000000	0.232624
strada	strada_02_064_000	74.120417	495.000000	0.241135
strada	strada_02_064_001	68.250775	472.000000	0.222695
strada	strada_02_064_002	73.877158	467.000000	0.228369
strada	strada_02_065_000	73.647827	491.000000	0.273759
strada	strada_02_065_001	67.609772	474.000000	0.246809
strada	strada_02_065_002	76.538433	480.000000	0.242553
strada	strada_02_066_000	52.797647	504.000000	0.178723
strada	strada_02_066_001	53.209936	521.000000	0.212766
strada	strada_02_066_002	50.459341	551.000000	0.200000
strada	strada_02_067_000	47.745796	489.000000	0.168794
strada	strada_02_067_001	53.131006	492.000000	0.168794
strada	strada_02_067_002	60.717889	504.000000	0.211348
strada	strada_02_068_000	42.341623	529.000000	0.156028
strada	strada_02_068_001	43.694400	498.000000	0.144681
strada	strada_02_068_002	47.006074	499.000000	0.168794
strada	strada_02_069_000	53.536748	485.000000	0.177305
strada	strada_02_069_001	56.148438	487.000000	0.188652
strada	strada_02_069_002	54.173188	498.000000	0.205674
strada	strada_02_070_000	56.361208	460.000000	0.182979
strada	strada_02_070_001	55.644959	473.000000	0.192908
strada	strada_02_070_002	53.933635	469.000000	0.191489
strada	strada_02_071_000	68.305974	473.000000	0.235461
strada	strada_02_071_001	61.190590	483.000000	0.202837
strada	strada_02_071_002	53.937353	477.000000	0.182979
strada	strada_02_072_000	68.687099	480.000000	0.225532
strada	strada_02_072_001	76.858886	476.000000	0.255319
strada	strada_02_072_002	54.480327	478.000000	0.184397
strada	strada_02_073_000	67.129217	481.000000	0.201418
strada	strada_02_073_001	58.887732	472.000000	0.194326
strada	strada_02_073_002	50.584360	474.000000	0.170213
strada	strada_02_074_000	56.792297	483.000000	0.234043
strada	strada_02_074_001	46.361669	496.000000	0.224113
strada	strada_02_074_002	29.058201	502.000000	0.140426
strada	strada_02_075_000	115.172956	566.000000	0.312057
strada	strada_02_075_001	35.344055	607.000000	0.175887
strada	strada_02_075_002	32.441808	583.000000	0.156028
strada	strada_02_076_000	112.767801	480.000000	0.356028
strada	strada_02_076_001	93.506059	477.000000	0.312057
strada	strada_02_076_002	67.017075	486.000000	0.217021
strada	strada_02_077_000	120.316811	477.000000	0.329078
strada	strada_02_077_001	77.459248	483.000000	0.266667
strada	strada_02_077_002	66.559988	481.000000	0.228369
strada	strada_02_078_000	48.554227	496.000000	0.173050
strada	strada_02_078_001	61.821863	506.000000	0.224113
strada	strada_02_078_002	71.084671	480.000000	0.245390
strada	strada_02_079_000	61.162362	509.000000	0.207092
strada	strada_02_079_001	64.256355	536.000000	0.229787
strada	strada_02_079_002	60.971484	546.000000	0.245390
strada	strada_02_080_000	41.378589	581.000000	0.190071
strada	strada_02_080_001	53.183534	542.000000	0.198582
strada	strada_02_080_002	49.214543	525.000000	0.207092
strada	strada_02_081_000	39.039536	571.000000	0.188652
strada	strada_02_081_001	37.002629	603.000000	0.202837
strada	strada_02_081_002	42.614635	568.000000	0.208511
strada	strada_02_082_000	42.478798	570.000000	0.180142
strada	strada_02_082_001	49.147230	515.000000	0.205674
strada	strada_02_082_002	57.897021	533.000000	0.219858
strada	strada_02_083_000	93.034166	462.000000	0.306383
strada	strada_02_083_001	65.803101	454.000000	0.248227
strada	strada_02_083_002	60.107684	457.000000	0.231206
strada	strada_02_084_000	55.589182	478.000000	0.191489
strada	strada_02_084_001	54.737453	528.000000	0.236879
strada	strada_02_084_002	68.209404	525.000000	0.270922
strada	strada_02_085_000	58.198964	469.000000	0.209929
strada	strada_02_085_001	55.097995	474.000000	0.188652
strada	strada_02_085_002	64.564603	483.000000	0.225532
strada	strada_02_086_000	67.550100	460.000000	0.214184
strada	strada_02_086_001	52.364221	480.000000	0.177305
strada	strada_02_086_002	56.565069	469.000000	0.182979
strada	strada_02_087_000	53.388774	502.000000	0.188652
strada	strada_02_087_001	49.297041	526.000000	0.198582
strada	strada_02_087_002	50.498635	528.000000	0.207092
strada	strada_02_088_000	84.302140	486.000000	0.278014
strada	strada_02_088_001	80.788520	477.000000	0.282270
strada	strada_02_088_002	65.322070	475.000000	0.231206
strada	strada_02_089_000	46.070130	508.000000	0.153191
strada	strada_02_089_001	56.932637	527.000000	0.204255
strada	strada_02_089_002	53.428419	523.000000	0.190071
strada	strada_02_090_000	69.679614	454.000000	0.224113
strada	strada_02_090_001	54.804759	467.000000	0.182979
strada	strada_02_090_002	62.227019	483.000000	0.235461
strada	strada_02_091_000	76.863932	498.000000	0.262411
strada	strada_02_091_001	85.065523	486.000000	0.260993
strada	strada_02_091_002	82.490015	480.000000	0.268085
strada	strada_02_092_000	69.749967	464.000000	0.234043
strada	strada_02_092_001	74.428883	474.000000	0.242553
strada	strada_02_092_002	45.059596	490.000000	0.158865
strada	strada_02_093_000	63.892040	540.000000	0.238298
strada	strada_02_093_001	58.363467	531.000000	0.236879
strada	strada_02_093_002	60.290330	543.000000	0.238298
strada	strada_02_094_000	60.341466	511.000000	0.243972
strada	strada_02_094_001	67.452781	504.000000	0.221277
strada	strada_02_094_002	85.210074	495.000000	0.279433
strada	strada_02_095_000	77.995018	486.000000	0.270922
strada	strada_02_095_001	73.096423	484.000000	0.239716
strada	strada_02_095_002	83.657777	477.000000	0.282270
strada	strada_02_096_000	47.450946	469.000000	0.158865
strada	strada_02_096_001	32.720400	477.000000	0.134752
strada	strada_02_096_002	45.721125	488.000000	0.164539
strada	strada_02_097_000	87.504373	482.000000	0.283688
strada	strada_02_097_001	81.669901	464.000000	0.243972
strada	strada_02_097_002	61.219354	470.000000	0.218440
strada	strada_02_098_000	49.735615	458.000000	0.191489
strada	strada_02_098_001	57.391215	472.000000	0.242553
strada	strada_02_098_002	75.182288	451.000000	0.245390
strada	strada_02_099_000	62.564907	494.000000	0.222695
strada	strada_02_099_001	49.269056	519.000000	0.211348
strada	strada_02_099_002	65.660410	498.000000	0.234043
parco	parco_02_000_000	45.157674	642.000000	0.272340
parco	parco_02_000_001	30.892800	664.000000	0.190071
parco	parco_02_000_002	56.874349	644.000000	0.286525
parco	parco_02_001_000	31.801954	676.000000	0.156028
parco	parco_02_001_001	77.594317	644.000000	0.323404
parco	parco_02_001_002	36.756966	689.000000	0.170213
parco	parco_02_002_000	6.834652	705.000000	0.017021
parco	parco_02_002_001	8.309285	704.000000	0.039716
parco	parco_02_002_002	37.769351	680.000000	0.160284
parco	parco_02_003_000	80.933979	645.000000	0.357447
parco	parco_02_003_001	37.743036	685.000000	0.139007
parco	parco_02_003_002	74.602059	630.000000	0.337589
parco	parco_02_004_000	18.449421	700.000000	0.073759
parco	parco_02_004_001	6.088401	705.000000	0.019858
parco	parco_02_004_002	4.462229	705.000000	0.017021
parco	parco_02_005_000	16.370900	705.000000	0.039716
parco	parco_02_005_001	86.741889	644.000000	0.363121
parco	parco_02_005_002	50.224863	678.000000	0.190071
parco	parco_02_006_000	22.971264	705.000000	0.038298
parco	parco_02_006_001	10.135805	705.000000	0.022695
parco	parco_02_006_002	20.344851	700.000000	0.093617
parco	parco_02_007_000	10.811914	705.000000	0.014184
parco	parco_02_007_001	52.196413	683.000000	0.224113
parco	parco_02_007_002	44.727357	678.000000	0.249645
parco	parco_02_008_000	5.778592	705.000000	0.002837
parco	parco_02_008_001	37.122193	687.000000	0.124823
parco	parco_02_008_002	41.936388	694.000000	0.198582
parco	parco_02_009_000	25.259209	688.000000	0.139007
parco	parco_02_009_001	30.853991	698.000000	0.087943
parco	parco_02_009_002	8.906758	705.000000	0.017021
parco	parco_02_010_000	22.191661	702.000000	0.085106
parco	parco_02_010_001	9.564478	705.000000	0.000000
parco	parco_02_010_002	6.211475	705.000000	0.002837
parco	parco_02_011_000	57.131251	678.000000	0.226950
parco	parco_02_011_001	17.156029	703.000000	0.048227
parco	parco_02_011_002	14.876389	703.000000	0.043972
parco	parco_02_012_000	44.509033	690.000000	0.116312
parco	parco_02_012_001	28.335122	698.000000	0.119149
parco	parco_02_012_002	26.251754	702.000000	0.087943
parco	parco_02_013_000	4.226931	705.000000	0.000000
parco	parco_02_013_001	7.294100	705.000000	0.002837
parco	parco_02_013_002	28.447329	700.000000	0.093617
parco	parco_02_014_000	37.807316	698.000000	0.130496
parco	parco_02_014_001	68.975882	654.000000	0.188652
parco	parco_02_014_002	5.740411	705.000000	0.011348
parco	parco_02_015_000	3.364886	705.000000	0.000000
parco	parco_02_015_001	3.590971	705.000000	0.000000
parco	parco_02_015_002	12.589361	705.000000	0.022695
parco	parco_02_016_000	18.170608	702.000000	0.048227
parco	parco_02_016_001	18.850457	703.000000	0.056738
parco	parco_02_016_002	59.576079	644.000000	0.252482
parco	parco_02_017_000	5.130928	705.000000	0.011348
parco	parco_02_017_001	3.624697	705.000000	0.000000
parco	parco_02_017_002	27.479927	700.000000	0.085106
parco	parco_02_018_000	34.651011	686.000000	0.173050
parco	parco_02_018_001	10.582719	705.000000	0.025532
parco	parco_02_018_002	47.190819	685.000000	0.167376
parco	parco_02_019_000	4.596206	705.000000	0.000000
parco	parco_02_019_001	9.452915	704.000000	0.008511
parco	parco_02_019_002	10.985153	705.000000	0.005674
parco	parco_02_020_000	77.700925	631.000000	0.363121
parco	parco_02_020_001	50.826926	684.000000	0.109220
parco	parco_02_020_002	25.943582	698.000000	0.053901
parco	parco_02_021_000	7.360697	705.000000	0.008511
parco	parco_02_021_001	21.999913	698.000000	0.059574
parco	parco_02_021_002	3.744563	705.000000	0.002837
parco	parco_02_022_000	45.805784	685.000000	0.156028
parco	parco_02_022_001	19.405983	703.000000	0.022695
parco	parco_02_022_002	78.199833	666.000000	0.343262
parco	parco_02_023_000	18.151408	705.000000	0.025532
parco	parco_02_023_001	6.789699	705.000000	0.011348
parco	parco_02_023_002	30.632475	700.000000	0.104965
parco	parco_02_024_000	39.642795	685.000000	0.225532
parco	parco_02_024_001	20.373750	701.000000	0.082270
parco	parco_02_024_002	54.106964	686.000000	0.225532
parco	parco_02_025_000	63.147198	676.000000	0.259574
parco	parco_02_025_001	36.142796	702.000000	0.102128
parco	parco_02_025_002	32.253778	692.000000	0.146099
parco	parco_02_026_000	27.754563	698.000000	0.104965
parco	parco_02_026_001	8.661947	705.000000	0.002837
parco	parco_02_026_002	82.200909	637.000000	0.374468
parco	parco_02_027_000	21.040361	703.000000	0.034043
parco	parco_02_027_001	9.278087	705.000000	0.008511
parco	parco_02_027_002	4.556387	705.000000	0.000000
parco	parco_02_028_000	14.158752	705.000000	0.014184
parco	parco_02_028_001	60.602673	670.000000	0.287943
parco	parco_02_028_002	45.597442	667.000000	0.246809
parco	parco_02_029_000	20.221401	704.000000	0.065248
parco	parco_02_029_001	3.425012	705.000000	0.000000
parco	parco_02_029_002	60.850346	634.000000	0.265248
parco	parco_02_030_000	22.670533	700.000000	0.073759
parco	parco_02_030_001	44.955401	664.000000	0.238298
parco	parco_02_030_002	26.407774	701.000000	0.090780
parco	parco_02_031_000	7.987986	705.000000	0.011348
parco	parco_02_031_001	4.093701	705.000000	0.000000
parco	parco_02_031_002	16.652546	704.000000	0.036879
parco	parco_02_032_000	41.799803	690.000000	0.139007
parco	parco_02_032_001	82.647400	626.000000	0.354610
parco	parco_02_032_002	106.194186	568.000000	0.473759
parco	parco_02_033_000	9.344241	705.000000	0.008511
parco	parco_02_033_001	11.012622	705.000000	0.028369
parco	parco_02_033_002	48.140721	687.000000	0.173050
parco	parco_02_034_000	24.355722	697.000000	0.076596
parco	parco_02_034_001	67.259299	687.000000	0.252482
parco	parco_02_034_002	60.398605	682.000000	0.192908
parco	parco_02_035_000	51.905939	680.000000	0.146099
parco	parco_02_035_001	90.620541	653.000000	0.289362
parco	parco_02_035_002	14.658251	704.000000	0.031206
parco	parco_02_036_000	106.769042	642.000000	0.282270
parco	parco_02_036_001	81.248066	646.000000	0.231206
parco	parco_02_036_002	47.132512	676.000000	0.207092
parco	parco_02_037_000	12.521677	703.000000	0.034043
parco	parco_02_037_001	84.269852	624.000000	0.378723
parco	parco_02_037_002	16.385646	705.000000	0.014184
parco	parco_02_038_000	65.685749	640.000000	0.334752
parco	parco_02_038_001	42.968172	689.000000	0.185816
parco	parco_02_038_002	26.588397	698.000000	0.099291
parco	parco_02_039_000	46.837121	680.000000	0.212766
parco	parco_02_039_001	61.372096	668.000000	0.280851
parco	parco_02_039_002	22.530026	699.000000	0.079433
parco	parco_02_040_000	11.165054	705.000000	0.011348
parco	parco_02_040_001	84.562498	660.000000	0.286525
parco	parco_02_040_002	8.098617	705.000000	0.011348
parco	parco_02_041_000	22.884593	700.000000	0.076596
parco	parco_02_041_001	22.935982	699.000000	0.093617
parco	parco_02_041_002	132.509977	586.000000	0.479433
parco	parco_02_042_000	28.837722	696.000000	0.127660
parco	parco_02_042_001	60.225691	657.000000	0.249645
parco	parco_02_042_002	9.006965	705.000000	0.019858
parco	parco_02_043_000	152.828492	527.000000	0.558865
parco	parco_02_043_001	78.087527	649.000000	0.304965
parco	parco_02_043_002	27.951829	692.000000	0.127660
parco	parco_02_044_000	13.497071	705.000000	0.019858
parco	parco_02_044_001	8.069101	705.000000	0.011348
parco	parco_02_044_002	5.478364	705.000000	0.017021
parco	parco_02_045_000	24.673176	700.000000	0.107801
parco	parco_02_045_001	25.927017	644.000000	0.167376
parco	parco_02_045_002	42.275328	664.000000	0.249645
parco	parco_02_046_000	24.507333	698.000000	0.102128
parco	parco_02_046_001	25.298712	693.000000	0.110638
parco	parco_02_046_002	54.119713	670.000000	0.255319
parco	parco_02_047_000	106.509820	610.000000	0.468085
parco	parco_02_047_001	104.676050	572.000000	0.426950
parco	parco_02_047_002	66.019269	672.000000	0.289362
parco	parco_02_048_000	42.054720	678.000000	0.218440
parco	parco_02_048_001	13.144407	704.000000	0.028369
parco	parco_02_048_002	16.378592	705.000000	0.051064
parco	parco_02_049_000	5.471336	705.000000	0.000000
parco	parco_02_049_001	26.489348	696.000000	0.107801
parco	parco_02_049_002	27.084344	697.000000	0.073759
parco	parco_02_050_000	70.575076	663.000000	0.278014
parco	parco_02_050_001	57.106690	674.000000	0.235461
parco	parco_02_050_002	30.109963	696.000000	0.119149
parco	parco_02_051_000	23.689221	704.000000	0.059574
parco	parco_02_051_001	37.936344	684.000000	0.130496
parco	parco_02_051_002	9.166746	705.000000	0.025532
parco	parco_02_052_000	20.973204	702.000000	0.079433
parco	parco_02_052_001	37.595756	688.000000	0.130496
parco	parco_02_052_002	68.629415	677.000000	0.260993
parco	parco_02_053_000	144.136339	549.000000	0.370213
parco	parco_02_053_001	13.549865	705.000000	0.042553
parco	parco_02_053_002	11.958100	705.000000	0.032624
parco	parco_02_054_000	62.656756	668.000000	0.295035
parco	parco_02_054_001	60.639163	678.000000	0.260993
parco	parco_02_054_002	51.526521	681.000000	0.178723
parco	parco_02_055_000	85.815802	586.000000	0.313475
parco	parco_02_055_001	49.226742	665.000000	0.239716
parco	parco_02_055_002	21.554739	704.000000	0.053901
parco	parco_02_056_000	20.907110	699.000000	0.096454
parco	parco_02_056_001	42.626785	688.000000	0.201418
parco	parco_02_056_002	5.329613	705.000000	0.000000
parco	parco_02_057_000	14.757041	705.000000	0.014184
parco	parco_02_057_001	57.438807	686.000000	0.173050
parco	parco_02_057_002	63.697728	667.000000	0.348936
parco	parco_02_058_000	33.883676	700.000000	0.087943
parco	parco_02_058_001	10.155570	705.000000	0.002837
parco	parco_02_058_002	27.536948	699.000000	0.085106
parco	parco_02_059_000	51.639497	682.000000	0.178723
parco	parco_02_059_001	27.969331	697.000000	0.096454
parco	parco_02_059_002	86.737731	644.000000	0.340426
parco	parco_02_060_000	18.763036	704.000000	0.062411
parco	parco_02_060_001	17.116475	702.000000	0.082270
parco	parco_02_060_002	128.384099	507.000000	0.487943
parco	parco_02_061_000	15.507460	702.000000	0.055319
parco	parco_02_061_001	27.015311	694.000000	0.073759
parco	parco_02_061_002	24.325845	698.000000	0.085106
parco	parco_02_062_000	12.461070	705.000000	0.034043
parco	parco_02_062_001	55.765339	643.000000	0.270922
parco	parco_02_062_002	112.943419	603.000000	0.490780
parco	parco_02_063_000	12.761473	705.000000	0.014184
parco	parco_02_063_001	5.360259	705.000000	0.002837
parco	parco_02_063_002	7.000659	705.000000	0.000000
parco	parco_02_064_000	59.942572	667.000000	0.209929
parco	parco_02_064_001	42.382384	688.000000	0.119149
parco	parco_02_064_002	4.963341	705.000000	0.002837
parco	parco_02_065_000	20.592571	702.000000	0.082270
parco	parco_02_065_001	14.715666	703.000000	0.024113
parco	parco_02_065_002	12.853950	705.000000	0.031206
parco	parco_02_066_000	24.809521	703.000000	0.065248
parco	parco_02_066_001	91.151476	660.000000	0.232624
parco	parco_02_066_002	6.598563	705.000000	0.000000
parco	parco_02_067_000	24.439473	700.000000	0.102128
parco	parco_02_067_001	7.199409	705.000000	0.000000
parco	parco_02_067_002	96.467523	631.000000	0.341844
parco	parco_02_068_000	46.950774	681.000000	0.209929
parco	parco_02_068_001	54.352222	682.000000	0.192908
parco	parco_02_068_002	17.265459	703.000000	0.104965
parco	parco_02_069_000	4.120393	705.000000	0.000000
parco	parco_02_069_001	5.657071	705.000000	0.000000
parco	parco_02_069_002	9.277731	705.000000	0.008511
parco	parco_02_070_000	90.408902	659.000000	0.246809
parco	parco_02_070_001	106.378483	625.000000	0.409929
parco	parco_02_070_002	80.804964	656.000000	0.275177
parco	parco_02_071_000	9.714426	705.000000	0.008511
parco	parco_02_071_001	7.401657	705.000000	0.008511
parco	parco_02_071_002	13.532531	704.000000	0.017021
parco	parco_02_072_000	10.594819	704.000000	0.017021
parco	parco_02_072_001	24.417549	700.000000	0.079433
parco	parco_02_072_002	102.406178	609.000000	0.312057
parco	parco_02_073_000	123.794956	639.000000	0.340426
parco	parco_02_073_001	7.379248	705.000000	0.011348
parco	parco_02_073_002	8.573483	705.000000	0.008511
parco	parco_02_074_000	5.432538	705.000000	0.002837
parco	parco_02_074_001	231.616817	499.000000	0.781560
parco	parco_02_074_002	36.287860	671.000000	0.124823
parco	parco_02_075_000	19.552393	705.000000	0.062411
parco	parco_02_075_001	160.802009	560.000000	0.476596
parco	parco_02_075_002	71.599436	620.000000	0.375887
parco	parco_02_076_000	12.293098	705.000000	0.022695
parco	parco_02_076_001	10.518184	705.000000	0.014184
parco	parco_02_076_002	12.417345	705.000000	0.018440
parco	parco_02_077_000	17.446384	705.000000	0.034043
parco	parco_02_077_001	7.275693	705.000000	0.002837
parco	parco_02_077_002	5.561337	705.000000	0.008511
parco	parco_02_078_000	64.129401	650.000000	0.331915
parco	parco_02_078_001	42.641480	689.000000	0.187234
parco	parco_02_078_002	32.142002	699.000000	0.107801
parco	parco_02_079_000	64.767779	641.000000	0.317730
parco	parco_02_079_001	21.378329	704.000000	0.051064
parco	parco_02_079_002	5.671079	705.000000	0.000000
parco	parco_02_080_000	23.808340	701.000000	0.130496
parco	parco_02_080_001	11.632695	705.000000	0.008511
parco	parco_02_080_002	20.797743	703.000000	0.053901
parco	parco_02_081_000	36.638206	669.000000	0.160284
parco	parco_02_081_001	16.145207	703.000000	0.048227
parco	parco_02_081_002	12.797042	704.000000	0.017021
parco	parco_02_082_000	5.679068	705.000000	0.000000
parco	parco_02_082_001	5.568584	705.000000	0.002837
parco	parco_02_082_002	12.251516	705.000000	0.022695
parco	parco_02_083_000	4.278151	705.000000	0.002837
parco	parco_02_083_001	6.269807	705.000000	0.002837
parco	parco_02_083_002	21.433637	695.000000	0.082270
parco	parco_02_084_000	6.675653	705.000000	0.002837
parco	parco_02_084_001	9.733812	705.000000	0.008511
parco	parco_02_084_002	13.021994	705.000000	0.025532
parco	parco_02_085_000	7.374216	705.000000	0.005674
parco	parco_02_085_001	4.407303	705.000000	0.000000
parco	parco_02_085_002	9.281120	705.000000	0.014184
parco	parco_02_086_000	6.446049	705.000000	0.000000
parco	parco_02_086_001	6.101958	705.000000	0.000000
parco	parco_02_086_002	5.227708	705.000000	0.002837
parco	parco_02_087_000	7.629132	705.000000	0.002837
parco	parco_02_087_001	4.148004	705.000000	0.002837
parco	parco_02_087_002	3.631142	705.000000	0.000000
parco	parco_02_088_000	32.386302	689.000000	0.178723
parco	parco_02_088_001	5.847060	705.000000	0.000000
parco	parco_02_088_002	142.604273	506.000000	0.475177
parco	parco_02_089_000	45.241493	662.000000	0.187234
parco	parco_02_089_001	45.397530	684.000000	0.211348
parco	parco_02_089_002	51.550834	661.000000	0.278014
parco	parco_02_090_000	4.766411	705.000000	0.000000
parco	parco_02_090_001	8.120451	705.000000	0.005674
parco	parco_02_090_002	9.098796	705.000000	0.017021
parco	parco_02_091_000	16.215645	704.000000	0.053901
parco	parco_02_091_001	20.666786	704.000000	0.065248
parco	parco_02_091_002	46.763755	695.000000	0.150355
parco	parco_02_092_000	58.024059	660.000000	0.243972
parco	parco_02_092_001	14.570984	705.000000	0.031206
parco	parco_02_092_002	25.850367	700.000000	0.087943
parco	parco_02_093_000	45.606280	663.000000	0.192908
parco	parco_02_093_001	16.239026	703.000000	0.056738
parco	parco_02_093_002	21.520511	702.000000	0.062411
parco	parco_02_094_000	16.604379	705.000000	0.042553
parco	parco_02_094_001	43.340889	682.000000	0.178723
parco	parco_02_094_002	45.735643	687.000000	0.215603
parco	parco_02_095_000	8.598229	705.000000	0.005674
parco	parco_02_095_001	8.330334	705.000000	0.005674
parco	parco_02_095_002	9.050536	705.000000	0.019858
parco	parco_02_096_000	8.710453	705.000000	0.008511
parco	parco_02_096_001	16.625029	704.000000	0.034043
parco	parco_02_096_002	6.475909	705.000000	0.000000
parco	parco_02_097_000	60.865326	664.000000	0.260993
parco	parco_02_097_001	26.572518	697.000000	0.124823
parco	parco_02_097_002	12.834783	705.000000	0.029787
parco	parco_02_098_000	9.916548	705.000000	0.017021
parco	parco_02_098_001	14.495489	705.000000	0.045390
parco	parco_02_098_002	22.174077	702.000000	0.059574
parco	parco_02_099_000	8.683432	705.000000	0.014184
parco	parco_02_099_001	12.933764	705.000000	0.025532
parco	parco_02_099_002	13.068934	705.000000	0.022695
auto	auto_02_000_000	8.151541	503.000000	0.035461
auto	auto_02_000_001	8.196374	487.000000	0.041135
auto	auto_02_000_002	8.535661	515.000000	0.063830
auto	auto_02_001_000	11.675800	483.000000	0.049645
auto	auto_02_001_001	8.371862	486.000000	0.039716
auto	auto_02_001_002	10.850336	472.000000	0.043972
auto	auto_02_002_000	5.352481	477.000000	0.015603
auto	auto_02_002_001	7.372512	396.000000	0.032624
auto	auto_02_002_002	22.603575	426.000000	0.147518
auto	auto_02_003_000	8.128351	466.000000	0.039716
auto	auto_02_003_001	12.166152	443.000000	0.053901
auto	auto_02_003_002	9.206454	489.000000	0.029787
auto	auto_02_004_000	15.230154	537.000000	0.069504
auto	auto_02_004_001	13.724918	539.000000	0.068085
auto	auto_02_004_002	11.830667	560.000000	0.051064
auto	auto_02_005_000	12.728130	452.000000	0.041135
auto	auto_02_005_001	11.172964	438.000000	0.041135
auto	auto_02_005_002	8.598936	480.000000	0.038298
auto	auto_02_006_000	5.647086	466.000000	0.012766
auto	auto_02_006_001	6.162403	481.000000	0.024113
auto	auto_02_006_002	8.034205	492.000000	0.025532
auto	auto_02_007_000	7.585943	448.000000	0.032624
auto	auto_02_007_001	6.116449	505.000000	0.031206
auto	auto_02_007_002	8.130922	464.000000	0.034043
auto	auto_02_008_000	11.980078	501.000000	0.058156
auto	auto_02_008_001	9.309962	435.000000	0.029787
auto	auto_02_008_002	10.608404	470.000000	0.048227
auto	auto_02_009_000	4.443170	478.000000	0.015603
auto	auto_02_009_001	4.798523	439.000000	0.012766
auto	auto_02_009_002	5.498647	436.000000	0.018440
auto	auto_02_010_000	8.027980	471.000000	0.031206
auto	auto_02_010_001	4.613951	419.000000	0.019858
auto	auto_02_010_002	5.605684	496.000000	0.032624
auto	auto_02_011_000	5.604633	466.000000	0.012766
auto	auto_02_011_001	8.323943	481.000000	0.038298
auto	auto_02_011_002	7.089987	498.000000	0.029787
auto	auto_02_012_000	4.032468	477.000000	0.015603
auto	auto_02_012_001	8.755200	417.000000	0.018440
auto	auto_02_012_002	13.752270	456.000000	0.056738
auto	auto_02_013_000	11.401153	487.000000	0.051064
auto	auto_02_013_001	6.557322	477.000000	0.031206
auto	auto_02_013_002	9.637435	436.000000	0.029787
auto	auto_02_014_000	10.867861	466.000000	0.052482
auto	auto_02_014_001	8.763638	460.000000	0.035461
auto	auto_02_014_002	8.720549	454.000000	0.034043
auto	auto_02_015_000	7.456922	464.000000	0.028369
auto	auto_02_015_001	8.898252	459.000000	0.039716
auto	auto_02_015_002	9.130432	459.000000	0.049645
auto	auto_02_016_000	9.950250	501.000000	0.046809
auto	auto_02_016_001	10.063414	462.000000	0.036879
auto	auto_02_016_002	11.893694	485.000000	0.048227
auto	auto_02_017_000	9.495119	463.000000	0.035461
auto	auto_02_017_001	8.565238	442.000000	0.022695
auto	auto_02_017_002	4.189793	356.000000	0.009929
auto	auto_02_018_000	9.521728	501.000000	0.056738
auto	auto_02_018_001	6.198442	480.000000	0.022695
auto	auto_02_018_002	8.934956	469.000000	0.035461
auto	auto_02_019_000	16.322736	521.000000	0.103546
auto	auto_02_019_001	10.853646	556.000000	0.072340
auto	auto_02_019_002	10.003905	507.000000	0.041135
auto	auto_02_020_000	10.103813	549.000000	0.041135
auto	auto_02_020_001	12.904174	498.000000	0.065248
auto	auto_02_020_002	10.953668	493.000000	0.045390
auto	auto_02_021_000	13.837299	513.000000	0.060993
auto	auto_02_021_001	9.623718	560.000000	0.049645
auto	auto_02_021_002	14.836771	531.000000	0.073759
auto	auto_02_022_000	12.126834	514.000000	0.056738
auto	auto_02_022_001	16.214916	541.000000	0.073759
auto	auto_02_022_002	14.676792	514.000000	0.060993
auto	auto_02_023_000	11.576006	557.000000	0.048227
auto	auto_02_023_001	14.694213	515.000000	0.068085
auto	auto_02_023_002	13.052839	546.000000	0.056738
auto	auto_02_024_000	18.424063	529.000000	0.092199
auto	auto_02_024_001	14.726466	544.000000	0.069504
auto	auto_02_024_002	11.915285	543.000000	0.055319
auto	auto_02_025_000	12.588957	555.000000	0.070922
auto	auto_02_025_001	12.343995	528.000000	0.070922
auto	auto_02_025_002	13.113627	560.000000	0.070922
auto	auto_02_026_000	13.907492	538.000000	0.059574
auto	auto_02_026_001	16.948542	503.000000	0.070922
auto	auto_02_026_002	15.167681	512.000000	0.058156
auto	auto_02_027_000	12.739126	495.000000	0.053901
auto	auto_02_027_001	13.664883	478.000000	0.049645
auto	auto_02_027_002	6.619677	445.000000	0.031206
auto	auto_02_028_000	7.703259	478.000000	0.029787
auto	auto_02_028_001	6.672988	484.000000	0.022695
auto	auto_02_028_002	10.753147	450.000000	0.043972
auto	auto_02_029_000	12.584156	522.000000	0.048227
auto	auto_02_029_001	8.880022	498.000000	0.048227
